Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
buffalo west virginia,0.088997713,0.911002287,,west virginia buffalo,0.911002287,0.088997713
buffalo green bay,0.378135044,0.621864956,,green bay buffalo,0.621864956,0.378135044
buffalo wichita st.,0.15321315,0.84678685,,wichita st. buffalo,0.84678685,0.15321315
buffalo wisconsin,0.168205753,0.831794247,,wisconsin buffalo,0.831794247,0.168205753
buffalo xavier,0.09475541,0.90524459,,xavier buffalo,0.90524459,0.09475541
buffalo yale,0.222114838,0.777885162,,yale buffalo,0.777885162,0.222114838
butler california,0.543511519,0.456488481,,california butler,0.456488481,0.543511519
butler chattanooga,0.652053438,0.347946562,,chattanooga butler,0.347946562,0.652053438
butler cincinnati,0.661266797,0.338733203,,cincinnati butler,0.338733203,0.661266797
butler colorado,0.632751994,0.367248006,,colorado butler,0.367248006,0.632751994
butler connecticut,0.561902786,0.438097214,,connecticut butler,0.438097214,0.561902786
butler cal st. bakersfield,0.857148331,0.142851669,,cal st. bakersfield butler,0.142851669,0.857148331
butler dayton,0.611519355,0.388480645,,dayton butler,0.388480645,0.611519355
butler duke,0.341160121,0.658839879,,duke butler,0.658839879,0.341160121
butler fairleigh dickinson,0.954798785,0.045201215,,fairleigh dickinson butler,0.045201215,0.954798785
butler florida gulf coast,0.910642209,0.089357791,,florida gulf coast butler,0.089357791,0.910642209
butler fresno st.,0.697339613,0.302660387,,fresno st. butler,0.302660387,0.697339613
butler gonzaga,0.453833295,0.546166705,,gonzaga butler,0.546166705,0.453833295
butler hampton,0.89553625,0.10446375,,hampton butler,0.10446375,0.89553625
butler hawaii,0.589892114,0.410107886,,hawaii butler,0.410107886,0.589892114
butler holy cross,0.960239756,0.039760244,,holy cross butler,0.039760244,0.960239756
butler indiana,0.285022598,0.714977402,,indiana butler,0.714977402,0.285022598
butler iona,0.806048058,0.193951942,,iona butler,0.193951942,0.806048058
butler iowa,0.472284697,0.527715303,,iowa butler,0.527715303,0.472284697
butler iowa st.,0.447314912,0.552685088,,iowa st. butler,0.552685088,0.447314912
butler kansas,0.153000325,0.846999675,,kansas butler,0.846999675,0.153000325
butler kentucky,0.337653568,0.662346432,,kentucky butler,0.662346432,0.337653568
butler maryland,0.311858533,0.688141467,,maryland butler,0.688141467,0.311858533
butler miami fl,0.210147826,0.789852174,,miami fl butler,0.789852174,0.210147826
butler michigan,0.587375136,0.412624864,,michigan butler,0.412624864,0.587375136
butler michigan st.,0.308325824,0.691674176,,michigan st. butler,0.691674176,0.308325824
butler middle tennessee,0.778729799,0.221270201,,middle tennessee butler,0.221270201,0.778729799
butler north carolina,0.255354826,0.744645174,,north carolina butler,0.744645174,0.255354826
butler northern iowa,0.796539441,0.203460559,,northern iowa butler,0.203460559,0.796539441
butler notre dame,0.377447002,0.622552998,,notre dame butler,0.622552998,0.377447002
butler oklahoma,0.196442013,0.803557987,,oklahoma butler,0.803557987,0.196442013
butler oregon,0.240675025,0.759324975,,oregon butler,0.759324975,0.240675025
butler oregon st.,0.597524102,0.402475898,,oregon st. butler,0.402475898,0.597524102
butler pittsburgh,0.499057369,0.500942631,,pittsburgh butler,0.500942631,0.499057369
butler providence,0.479203473,0.520796527,,providence butler,0.520796527,0.479203473
butler purdue,0.411209254,0.588790746,,purdue butler,0.588790746,0.411209254
butler south dakota st.,0.723462863,0.276537137,,south dakota st. butler,0.276537137,0.723462863
butler seton hall,0.359445755,0.640554245,,seton hall butler,0.640554245,0.359445755
butler stephen f. austin,0.747942006,0.252057994,,stephen f. austin butler,0.252057994,0.747942006
butler southern,0.950099603,0.049900397,,southern butler,0.049900397,0.950099603
butler saint joseph's,0.534532519,0.465467481,,saint joseph's butler,0.465467481,0.534532519
butler stony brook,0.754302239,0.245697761,,stony brook butler,0.245697761,0.754302239
butler syracuse,0.527740694,0.472259306,,syracuse butler,0.472259306,0.527740694
butler temple,0.544422412,0.455577588,,temple butler,0.455577588,0.544422412
butler texas,0.458255173,0.541744827,,texas butler,0.541744827,0.458255173
butler texas a&m,0.358827692,0.641172308,,texas a&m butler,0.641172308,0.358827692
butler texas tech,0.567931625,0.432068375,,texas tech butler,0.432068375,0.567931625
butler tulsa,0.688238823,0.311761177,,tulsa butler,0.311761177,0.688238823
butler unc asheville,0.873226131,0.126773869,,unc asheville butler,0.126773869,0.873226131
butler unc wilmington,0.659586289,0.340413711,,unc wilmington butler,0.340413711,0.659586289
butler usc,0.602219407,0.397780593,,usc butler,0.397780593,0.602219407
butler utah,0.303667232,0.696332768,,utah butler,0.696332768,0.303667232
butler vcu,0.575824371,0.424175629,,vcu butler,0.424175629,0.575824371
butler vanderbilt,0.654603474,0.345396526,,vanderbilt butler,0.345396526,0.654603474
butler villanova,0.151196984,0.848803016,,villanova butler,0.848803016,0.151196984
butler virginia,0.250711826,0.749288174,,virginia butler,0.749288174,0.250711826
butler weber st.,0.879903981,0.120096019,,weber st. butler,0.120096019,0.879903981
butler west virginia,0.344668914,0.655331086,,west virginia butler,0.655331086,0.344668914
butler green bay,0.696994821,0.303005179,,green bay butler,0.303005179,0.696994821
butler wichita st.,0.472318916,0.527681084,,wichita st. butler,0.527681084,0.472318916
butler wisconsin,0.545346885,0.454653115,,wisconsin butler,0.454653115,0.545346885
butler xavier,0.333272616,0.666727384,,xavier butler,0.666727384,0.333272616
butler yale,0.631962847,0.368037153,,yale butler,0.368037153,0.631962847
california chattanooga,0.557528843,0.442471157,,chattanooga california,0.442471157,0.557528843
california cincinnati,0.514882484,0.485117516,,cincinnati california,0.485117516,0.514882484
california colorado,0.542106339,0.457893661,,colorado california,0.457893661,0.542106339
california connecticut,0.411164316,0.588835684,,connecticut california,0.588835684,0.411164316
california cal st. bakersfield,0.849805065,0.150194935,,cal st. bakersfield california,0.150194935,0.849805065
california dayton,0.486554552,0.513445448,,dayton california,0.513445448,0.486554552
california duke,0.266700655,0.733299345,,duke california,0.733299345,0.266700655
california fairleigh dickinson,0.93530147,0.06469853,,fairleigh dickinson california,0.06469853,0.93530147
california florida gulf coast,0.879055773,0.120944227,,florida gulf coast california,0.120944227,0.879055773
california fresno st.,0.641409072,0.358590928,,fresno st. california,0.358590928,0.641409072
california gonzaga,0.358523139,0.641476861,,gonzaga california,0.641476861,0.358523139
california hampton,0.848483361,0.151516639,,hampton california,0.151516639,0.848483361
california hawaii,0.482908663,0.517091337,,hawaii california,0.517091337,0.482908663
california holy cross,0.958839102,0.041160898,,holy cross california,0.041160898,0.958839102
california indiana,0.306076182,0.693923818,,indiana california,0.693923818,0.306076182
california iona,0.705260546,0.294739454,,iona california,0.294739454,0.705260546
california iowa,0.437007856,0.562992144,,iowa california,0.562992144,0.437007856
california iowa st.,0.39264177,0.60735823,,iowa st. california,0.60735823,0.39264177
california kansas,0.122506331,0.877493669,,kansas california,0.877493669,0.122506331
california kentucky,0.289602461,0.710397539,,kentucky california,0.710397539,0.289602461
california maryland,0.287970523,0.712029477,,maryland california,0.712029477,0.287970523
california miami fl,0.16637038,0.83362962,,miami fl california,0.83362962,0.16637038
california michigan,0.524852542,0.475147458,,michigan california,0.475147458,0.524852542
california michigan st.,0.246411201,0.753588799,,michigan st. california,0.753588799,0.246411201
california middle tennessee,0.773090028,0.226909972,,middle tennessee california,0.226909972,0.773090028
california north carolina,0.196790575,0.803209425,,north carolina california,0.803209425,0.196790575
california northern iowa,0.621210959,0.378789041,,northern iowa california,0.378789041,0.621210959
california notre dame,0.316828233,0.683171767,,notre dame california,0.683171767,0.316828233
california oklahoma,0.259981077,0.740018923,,oklahoma california,0.740018923,0.259981077
california oregon,0.221551609,0.778448391,,oregon california,0.778448391,0.221551609
california oregon st.,0.526712396,0.473287604,,oregon st. california,0.473287604,0.526712396
california pittsburgh,0.373273939,0.626726061,,pittsburgh california,0.626726061,0.373273939
california providence,0.394855075,0.605144925,,providence california,0.605144925,0.394855075
california purdue,0.333363567,0.666636433,,purdue california,0.666636433,0.333363567
california south dakota st.,0.671330457,0.328669543,,south dakota st. california,0.328669543,0.671330457
california seton hall,0.296270282,0.703729718,,seton hall california,0.703729718,0.296270282
california stephen f. austin,0.584741251,0.415258749,,stephen f. austin california,0.415258749,0.584741251
california southern,0.90925719,0.09074281,,southern california,0.09074281,0.90925719
california saint joseph's,0.447902343,0.552097657,,saint joseph's california,0.552097657,0.447902343
california stony brook,0.677245806,0.322754194,,stony brook california,0.322754194,0.677245806
california syracuse,0.516349947,0.483650053,,syracuse california,0.483650053,0.516349947
california temple,0.580620898,0.419379102,,temple california,0.419379102,0.580620898
california texas,0.378307532,0.621692468,,texas california,0.621692468,0.378307532
california texas a&m,0.268845442,0.731154558,,texas a&m california,0.731154558,0.268845442
california texas tech,0.388406697,0.611593303,,texas tech california,0.611593303,0.388406697
california tulsa,0.653417808,0.346582192,,tulsa california,0.346582192,0.653417808
california unc asheville,0.851412161,0.148587839,,unc asheville california,0.148587839,0.851412161
california unc wilmington,0.596970402,0.403029598,,unc wilmington california,0.403029598,0.596970402
california usc,0.552552284,0.447447716,,usc california,0.447447716,0.552552284
california utah,0.255685379,0.744314621,,utah california,0.744314621,0.255685379
california vcu,0.530254406,0.469745594,,vcu california,0.469745594,0.530254406
california vanderbilt,0.507852563,0.492147437,,vanderbilt california,0.492147437,0.507852563
california villanova,0.207795933,0.792204067,,villanova california,0.792204067,0.207795933
california virginia,0.13865295,0.86134705,,virginia california,0.86134705,0.13865295
california weber st.,0.781564817,0.218435183,,weber st. california,0.218435183,0.781564817
california west virginia,0.254735249,0.745264751,,west virginia california,0.745264751,0.254735249
california green bay,0.725609446,0.274390554,,green bay california,0.274390554,0.725609446
california wichita st.,0.502970399,0.497029601,,wichita st. california,0.497029601,0.502970399
california wisconsin,0.379970849,0.620029151,,wisconsin california,0.620029151,0.379970849
california xavier,0.224501617,0.775498383,,xavier california,0.775498383,0.224501617
california yale,0.487408218,0.512591782,,yale california,0.512591782,0.487408218
chattanooga cincinnati,0.493604393,0.506395607,,cincinnati chattanooga,0.506395607,0.493604393
chattanooga colorado,0.5573673,0.4426327,,colorado chattanooga,0.4426327,0.5573673
chattanooga connecticut,0.373246261,0.626753739,,connecticut chattanooga,0.626753739,0.373246261
chattanooga cal st. bakersfield,0.783188685,0.216811315,,cal st. bakersfield chattanooga,0.216811315,0.783188685
chattanooga dayton,0.314719859,0.685280141,,dayton chattanooga,0.685280141,0.314719859
chattanooga duke,0.237100231,0.762899769,,duke chattanooga,0.762899769,0.237100231
chattanooga fairleigh dickinson,0.937264818,0.062735182,,fairleigh dickinson chattanooga,0.062735182,0.937264818
chattanooga florida gulf coast,0.891710552,0.108289448,,florida gulf coast chattanooga,0.108289448,0.891710552
chattanooga fresno st.,0.484446917,0.515553083,,fresno st. chattanooga,0.515553083,0.484446917
chattanooga gonzaga,0.294429491,0.705570509,,gonzaga chattanooga,0.705570509,0.294429491
chattanooga hampton,0.828670634,0.171329366,,hampton chattanooga,0.171329366,0.828670634
chattanooga hawaii,0.427156911,0.572843089,,hawaii chattanooga,0.572843089,0.427156911
chattanooga holy cross,0.964520398,0.035479602,,holy cross chattanooga,0.035479602,0.964520398
chattanooga indiana,0.258025143,0.741974857,,indiana chattanooga,0.741974857,0.258025143
chattanooga iona,0.63392296,0.36607704,,iona chattanooga,0.36607704,0.63392296
chattanooga iowa,0.354674292,0.645325708,,iowa chattanooga,0.645325708,0.354674292
chattanooga iowa st.,0.313187881,0.686812119,,iowa st. chattanooga,0.686812119,0.313187881
chattanooga kansas,0.115093868,0.884906132,,kansas chattanooga,0.884906132,0.115093868
chattanooga kentucky,0.242175762,0.757824238,,kentucky chattanooga,0.757824238,0.242175762
chattanooga maryland,0.222238873,0.777761127,,maryland chattanooga,0.777761127,0.222238873
chattanooga miami fl,0.153046364,0.846953636,,miami fl chattanooga,0.846953636,0.153046364
chattanooga michigan,0.446486733,0.553513267,,michigan chattanooga,0.553513267,0.446486733
chattanooga michigan st.,0.22944807,0.77055193,,michigan st. chattanooga,0.77055193,0.22944807
chattanooga middle tennessee,0.656559591,0.343440409,,middle tennessee chattanooga,0.343440409,0.656559591
chattanooga north carolina,0.174716586,0.825283414,,north carolina chattanooga,0.825283414,0.174716586
chattanooga northern iowa,0.565420013,0.434579987,,northern iowa chattanooga,0.434579987,0.565420013
chattanooga notre dame,0.290289106,0.709710894,,notre dame chattanooga,0.709710894,0.290289106
chattanooga oklahoma,0.168926987,0.831073013,,oklahoma chattanooga,0.831073013,0.168926987
chattanooga oregon,0.190859797,0.809140203,,oregon chattanooga,0.809140203,0.190859797
chattanooga oregon st.,0.439141972,0.560858028,,oregon st. chattanooga,0.560858028,0.439141972
chattanooga pittsburgh,0.428214228,0.571785772,,pittsburgh chattanooga,0.571785772,0.428214228
chattanooga providence,0.35025137,0.64974863,,providence chattanooga,0.64974863,0.35025137
chattanooga purdue,0.330104035,0.669895965,,purdue chattanooga,0.669895965,0.330104035
chattanooga south dakota st.,0.626033438,0.373966562,,south dakota st. chattanooga,0.373966562,0.626033438
chattanooga seton hall,0.235609406,0.764390594,,seton hall chattanooga,0.764390594,0.235609406
chattanooga stephen f. austin,0.481391516,0.518608484,,stephen f. austin chattanooga,0.518608484,0.481391516
chattanooga southern,0.905871533,0.094128467,,southern chattanooga,0.094128467,0.905871533
chattanooga saint joseph's,0.325296024,0.674703976,,saint joseph's chattanooga,0.674703976,0.325296024
chattanooga stony brook,0.721551479,0.278448521,,stony brook chattanooga,0.278448521,0.721551479
chattanooga syracuse,0.45990336,0.54009664,,syracuse chattanooga,0.54009664,0.45990336
chattanooga temple,0.554747214,0.445252786,,temple chattanooga,0.445252786,0.554747214
chattanooga texas,0.323123959,0.676876041,,texas chattanooga,0.676876041,0.323123959
chattanooga texas a&m,0.240682603,0.759317397,,texas a&m chattanooga,0.759317397,0.240682603
chattanooga texas tech,0.365494138,0.634505862,,texas tech chattanooga,0.634505862,0.365494138
chattanooga tulsa,0.535738082,0.464261918,,tulsa chattanooga,0.464261918,0.535738082
chattanooga unc asheville,0.872263518,0.127736482,,unc asheville chattanooga,0.127736482,0.872263518
chattanooga unc wilmington,0.538462499,0.461537501,,unc wilmington chattanooga,0.461537501,0.538462499
chattanooga usc,0.494374119,0.505625881,,usc chattanooga,0.505625881,0.494374119
