Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
buffalo west virginia,0.050938466,0.949061534,,west virginia buffalo,0.949061534,0.050938466
buffalo green bay,0.434331909,0.565668091,,green bay buffalo,0.565668091,0.434331909
buffalo wichita st.,0.163639334,0.836360666,,wichita st. buffalo,0.836360666,0.163639334
buffalo wisconsin,0.180211082,0.819788918,,wisconsin buffalo,0.819788918,0.180211082
buffalo xavier,0.0647073,0.9352927,,xavier buffalo,0.9352927,0.0647073
buffalo yale,0.49046858,0.50953142,,yale buffalo,0.50953142,0.49046858
butler california,0.453760862,0.546239138,,california butler,0.546239138,0.453760862
butler chattanooga,0.652859338,0.347140662,,chattanooga butler,0.347140662,0.652859338
butler cincinnati,0.62303626,0.37696374,,cincinnati butler,0.37696374,0.62303626
butler colorado,0.502025652,0.497974348,,colorado butler,0.497974348,0.502025652
butler connecticut,0.375602503,0.624397497,,connecticut butler,0.624397497,0.375602503
butler cal st. bakersfield,0.862373818,0.137626182,,cal st. bakersfield butler,0.137626182,0.862373818
butler dayton,0.561012642,0.438987358,,dayton butler,0.438987358,0.561012642
butler duke,0.223515071,0.776484929,,duke butler,0.776484929,0.223515071
butler fairleigh dickinson,0.986144022,0.013855978,,fairleigh dickinson butler,0.013855978,0.986144022
butler florida gulf coast,0.916927621,0.083072379,,florida gulf coast butler,0.083072379,0.916927621
butler fresno st.,0.648185599,0.351814401,,fresno st. butler,0.351814401,0.648185599
butler gonzaga,0.348079778,0.651920222,,gonzaga butler,0.651920222,0.348079778
butler hampton,0.975468011,0.024531989,,hampton butler,0.024531989,0.975468011
butler hawaii,0.628417196,0.371582804,,hawaii butler,0.371582804,0.628417196
butler holy cross,0.980893855,0.019106145,,holy cross butler,0.019106145,0.980893855
butler indiana,0.301164412,0.698835588,,indiana butler,0.698835588,0.301164412
butler iona,0.838562937,0.161437063,,iona butler,0.161437063,0.838562937
butler iowa,0.477244781,0.522755219,,iowa butler,0.522755219,0.477244781
butler iowa st.,0.318582406,0.681417594,,iowa st. butler,0.681417594,0.318582406
butler kansas,0.074385988,0.925614012,,kansas butler,0.925614012,0.074385988
butler kentucky,0.18116079,0.81883921,,kentucky butler,0.81883921,0.18116079
butler maryland,0.276320299,0.723679701,,maryland butler,0.723679701,0.276320299
butler miami fl,0.169713449,0.830286551,,miami fl butler,0.830286551,0.169713449
butler michigan,0.395422406,0.604577594,,michigan butler,0.604577594,0.395422406
butler michigan st.,0.177153443,0.822846557,,michigan st. butler,0.822846557,0.177153443
butler middle tennessee,0.728575989,0.271424011,,middle tennessee butler,0.271424011,0.728575989
butler north carolina,0.110384024,0.889615976,,north carolina butler,0.889615976,0.110384024
butler northern iowa,0.503215852,0.496784148,,northern iowa butler,0.496784148,0.503215852
butler notre dame,0.298899995,0.701100005,,notre dame butler,0.701100005,0.298899995
butler oklahoma,0.194368622,0.805631378,,oklahoma butler,0.805631378,0.194368622
butler oregon,0.150115609,0.849884391,,oregon butler,0.849884391,0.150115609
butler oregon st.,0.57759179,0.42240821,,oregon st. butler,0.42240821,0.57759179
butler pittsburgh,0.480323141,0.519676859,,pittsburgh butler,0.519676859,0.480323141
butler providence,0.332846103,0.667153897,,providence butler,0.667153897,0.332846103
butler purdue,0.327451386,0.672548614,,purdue butler,0.672548614,0.327451386
butler south dakota st.,0.710045042,0.289954958,,south dakota st. butler,0.289954958,0.710045042
butler seton hall,0.345225964,0.654774036,,seton hall butler,0.654774036,0.345225964
butler stephen f. austin,0.632360786,0.367639214,,stephen f. austin butler,0.367639214,0.632360786
butler southern,0.967318232,0.032681768,,southern butler,0.032681768,0.967318232
butler saint joseph's,0.359939806,0.640060194,,saint joseph's butler,0.640060194,0.359939806
butler stony brook,0.841347274,0.158652726,,stony brook butler,0.158652726,0.841347274
butler syracuse,0.415987653,0.584012347,,syracuse butler,0.584012347,0.415987653
butler temple,0.615459245,0.384540755,,temple butler,0.384540755,0.615459245
butler texas,0.373220366,0.626779634,,texas butler,0.626779634,0.373220366
butler texas a&m,0.220189163,0.779810837,,texas a&m butler,0.779810837,0.220189163
butler texas tech,0.507361144,0.492638856,,texas tech butler,0.492638856,0.507361144
butler tulsa,0.710049155,0.289950845,,tulsa butler,0.289950845,0.710049155
butler unc asheville,0.884119416,0.115880584,,unc asheville butler,0.115880584,0.884119416
butler unc wilmington,0.672613652,0.327386348,,unc wilmington butler,0.327386348,0.672613652
butler usc,0.549740806,0.450259194,,usc butler,0.450259194,0.549740806
butler utah,0.204074797,0.795925203,,utah butler,0.795925203,0.204074797
butler vcu,0.470230574,0.529769426,,vcu butler,0.529769426,0.470230574
butler vanderbilt,0.561477965,0.438522035,,vanderbilt butler,0.438522035,0.561477965
butler villanova,0.094481404,0.905518596,,villanova butler,0.905518596,0.094481404
butler virginia,0.089649712,0.910350288,,virginia butler,0.910350288,0.089649712
butler weber st.,0.864544975,0.135455025,,weber st. butler,0.135455025,0.864544975
butler west virginia,0.204861121,0.795138879,,west virginia butler,0.795138879,0.204861121
butler green bay,0.697559154,0.302440846,,green bay butler,0.302440846,0.697559154
butler wichita st.,0.418869143,0.581130857,,wichita st. butler,0.581130857,0.418869143
butler wisconsin,0.383001227,0.616998773,,wisconsin butler,0.616998773,0.383001227
butler xavier,0.249178274,0.750821726,,xavier butler,0.750821726,0.249178274
butler yale,0.732244155,0.267755845,,yale butler,0.267755845,0.732244155
california chattanooga,0.685708812,0.314291188,,chattanooga california,0.314291188,0.685708812
california cincinnati,0.654147726,0.345852274,,cincinnati california,0.345852274,0.654147726
california colorado,0.54780285,0.45219715,,colorado california,0.45219715,0.54780285
california connecticut,0.413422675,0.586577325,,connecticut california,0.586577325,0.413422675
california cal st. bakersfield,0.857634469,0.142365531,,cal st. bakersfield california,0.142365531,0.857634469
california dayton,0.599505667,0.400494333,,dayton california,0.400494333,0.599505667
california duke,0.264966988,0.735033012,,duke california,0.735033012,0.264966988
california fairleigh dickinson,0.983731735,0.016268265,,fairleigh dickinson california,0.016268265,0.983731735
california florida gulf coast,0.919456938,0.080543062,,florida gulf coast california,0.080543062,0.919456938
california fresno st.,0.682355111,0.317644889,,fresno st. california,0.317644889,0.682355111
california gonzaga,0.394390452,0.605609548,,gonzaga california,0.605609548,0.394390452
california hampton,0.974188552,0.025811448,,hampton california,0.025811448,0.974188552
california hawaii,0.672179761,0.327820239,,hawaii california,0.327820239,0.672179761
california holy cross,0.980068211,0.019931789,,holy cross california,0.019931789,0.980068211
california indiana,0.332438866,0.667561134,,indiana california,0.667561134,0.332438866
california iona,0.841929623,0.158070377,,iona california,0.158070377,0.841929623
california iowa,0.541856182,0.458143818,,iowa california,0.458143818,0.541856182
california iowa st.,0.386912138,0.613087862,,iowa st. california,0.613087862,0.386912138
california kansas,0.084682476,0.915317524,,kansas california,0.915317524,0.084682476
california kentucky,0.222093879,0.777906121,,kentucky california,0.777906121,0.222093879
california maryland,0.312550652,0.687449348,,maryland california,0.687449348,0.312550652
california miami fl,0.201054262,0.798945738,,miami fl california,0.798945738,0.201054262
california michigan,0.430053041,0.569946959,,michigan california,0.569946959,0.430053041
california michigan st.,0.217449837,0.782550163,,michigan st. california,0.782550163,0.217449837
california middle tennessee,0.75383258,0.24616742,,middle tennessee california,0.24616742,0.75383258
california north carolina,0.130465268,0.869534732,,north carolina california,0.869534732,0.130465268
california northern iowa,0.556562529,0.443437471,,northern iowa california,0.443437471,0.556562529
california notre dame,0.344816104,0.655183896,,notre dame california,0.655183896,0.344816104
california oklahoma,0.228615523,0.771384477,,oklahoma california,0.771384477,0.228615523
california oregon,0.174961304,0.825038696,,oregon california,0.825038696,0.174961304
california oregon st.,0.62769104,0.37230896,,oregon st. california,0.37230896,0.62769104
california pittsburgh,0.515021642,0.484978358,,pittsburgh california,0.484978358,0.515021642
california providence,0.361368133,0.638631867,,providence california,0.638631867,0.361368133
california purdue,0.359478642,0.640521358,,purdue california,0.640521358,0.359478642
california south dakota st.,0.730767719,0.269232281,,south dakota st. california,0.269232281,0.730767719
california seton hall,0.388546434,0.611453566,,seton hall california,0.611453566,0.388546434
california stephen f. austin,0.654008253,0.345991747,,stephen f. austin california,0.345991747,0.654008253
california southern,0.965223556,0.034776444,,southern california,0.034776444,0.965223556
california saint joseph's,0.401375169,0.598624831,,saint joseph's california,0.598624831,0.401375169
california stony brook,0.843659893,0.156340107,,stony brook california,0.156340107,0.843659893
california syracuse,0.474339478,0.525660522,,syracuse california,0.525660522,0.474339478
california temple,0.656959028,0.343040972,,temple california,0.343040972,0.656959028
california texas,0.444589864,0.555410136,,texas california,0.555410136,0.444589864
california texas a&m,0.25189688,0.74810312,,texas a&m california,0.74810312,0.25189688
california texas tech,0.559977945,0.440022055,,texas tech california,0.440022055,0.559977945
california tulsa,0.732142108,0.267857892,,tulsa california,0.267857892,0.732142108
california unc asheville,0.884047107,0.115952893,,unc asheville california,0.115952893,0.884047107
california unc wilmington,0.694102117,0.305897883,,unc wilmington california,0.305897883,0.694102117
california usc,0.599872416,0.400127584,,usc california,0.400127584,0.599872416
california utah,0.231146915,0.768853085,,utah california,0.768853085,0.231146915
california vcu,0.510026606,0.489973394,,vcu california,0.489973394,0.510026606
california vanderbilt,0.626204787,0.373795213,,vanderbilt california,0.373795213,0.626204787
california villanova,0.120877834,0.879122166,,villanova california,0.879122166,0.120877834
california virginia,0.116094816,0.883905184,,virginia california,0.883905184,0.116094816
california weber st.,0.869314225,0.130685775,,weber st. california,0.130685775,0.869314225
california west virginia,0.233093007,0.766906993,,west virginia california,0.766906993,0.233093007
california green bay,0.743227235,0.256772765,,green bay california,0.256772765,0.743227235
california wichita st.,0.487086136,0.512913864,,wichita st. california,0.512913864,0.487086136
california wisconsin,0.444108745,0.555891255,,wisconsin california,0.555891255,0.444108745
california xavier,0.284043424,0.715956576,,xavier california,0.715956576,0.284043424
california yale,0.72796573,0.27203427,,yale california,0.27203427,0.72796573
chattanooga cincinnati,0.528597285,0.471402715,,cincinnati chattanooga,0.471402715,0.528597285
chattanooga colorado,0.364270328,0.635729672,,colorado chattanooga,0.635729672,0.364270328
chattanooga connecticut,0.260485544,0.739514456,,connecticut chattanooga,0.739514456,0.260485544
chattanooga cal st. bakersfield,0.778271686,0.221728314,,cal st. bakersfield chattanooga,0.221728314,0.778271686
chattanooga dayton,0.428131526,0.571868474,,dayton chattanooga,0.571868474,0.428131526
chattanooga duke,0.099002036,0.900997964,,duke chattanooga,0.900997964,0.099002036
chattanooga fairleigh dickinson,0.959733335,0.040266665,,fairleigh dickinson chattanooga,0.040266665,0.959733335
chattanooga florida gulf coast,0.829446614,0.170553386,,florida gulf coast chattanooga,0.170553386,0.829446614
chattanooga fresno st.,0.491346794,0.508653206,,fresno st. chattanooga,0.508653206,0.491346794
chattanooga gonzaga,0.214696338,0.785303662,,gonzaga chattanooga,0.785303662,0.214696338
chattanooga hampton,0.935093377,0.064906623,,hampton chattanooga,0.064906623,0.935093377
chattanooga hawaii,0.503412892,0.496587108,,hawaii chattanooga,0.496587108,0.503412892
chattanooga holy cross,0.93928016,0.06071984,,holy cross chattanooga,0.06071984,0.93928016
chattanooga indiana,0.141563558,0.858436442,,indiana chattanooga,0.858436442,0.141563558
chattanooga iona,0.756369034,0.243630966,,iona chattanooga,0.243630966,0.756369034
chattanooga iowa,0.339168767,0.660831233,,iowa chattanooga,0.660831233,0.339168767
chattanooga iowa st.,0.162017376,0.837982624,,iowa st. chattanooga,0.837982624,0.162017376
chattanooga kansas,0.022023041,0.977976959,,kansas chattanooga,0.977976959,0.022023041
chattanooga kentucky,0.080187803,0.919812197,,kentucky chattanooga,0.919812197,0.080187803
chattanooga maryland,0.149329196,0.850670804,,maryland chattanooga,0.850670804,0.149329196
chattanooga miami fl,0.075754002,0.924245998,,miami fl chattanooga,0.924245998,0.075754002
chattanooga michigan,0.254968459,0.745031541,,michigan chattanooga,0.745031541,0.254968459
chattanooga michigan st.,0.068347412,0.931652588,,michigan st. chattanooga,0.931652588,0.068347412
chattanooga middle tennessee,0.576385241,0.423614759,,middle tennessee chattanooga,0.423614759,0.576385241
chattanooga north carolina,0.030947719,0.969052281,,north carolina chattanooga,0.969052281,0.030947719
chattanooga northern iowa,0.41618491,0.583815091,,northern iowa chattanooga,0.583815091,0.41618491
chattanooga notre dame,0.167548012,0.832451988,,notre dame chattanooga,0.832451988,0.167548012
chattanooga oklahoma,0.079491459,0.920508541,,oklahoma chattanooga,0.920508541,0.079491459
chattanooga oregon,0.062990117,0.937009883,,oregon chattanooga,0.937009883,0.062990117
chattanooga oregon st.,0.442558718,0.557441282,,oregon st. chattanooga,0.557441282,0.442558718
chattanooga pittsburgh,0.321600889,0.678399111,,pittsburgh chattanooga,0.678399111,0.321600889
chattanooga providence,0.210510445,0.789489555,,providence chattanooga,0.789489555,0.210510445
chattanooga purdue,0.163764406,0.836235594,,purdue chattanooga,0.836235594,0.163764406
chattanooga south dakota st.,0.593876648,0.406123352,,south dakota st. chattanooga,0.406123352,0.593876648
chattanooga seton hall,0.209809579,0.790190421,,seton hall chattanooga,0.790190421,0.209809579
chattanooga stephen f. austin,0.500342467,0.499657533,,stephen f. austin chattanooga,0.499657533,0.500342467
chattanooga southern,0.914771042,0.085228958,,southern chattanooga,0.085228958,0.914771042
chattanooga saint joseph's,0.235800744,0.764199256,,saint joseph's chattanooga,0.764199256,0.235800744
chattanooga stony brook,0.734106534,0.265893466,,stony brook chattanooga,0.265893466,0.734106534
chattanooga syracuse,0.29881986,0.70118014,,syracuse chattanooga,0.70118014,0.29881986
chattanooga temple,0.478409851,0.521590149,,temple chattanooga,0.521590149,0.478409851
chattanooga texas,0.256729182,0.743270818,,texas chattanooga,0.743270818,0.256729182
chattanooga texas a&m,0.114193186,0.885806814,,texas a&m chattanooga,0.885806814,0.114193186
chattanooga texas tech,0.362512767,0.637487233,,texas tech chattanooga,0.637487233,0.362512767
chattanooga tulsa,0.610961784,0.389038216,,tulsa chattanooga,0.389038216,0.610961784
chattanooga unc asheville,0.801427786,0.198572214,,unc asheville chattanooga,0.198572214,0.801427786
chattanooga unc wilmington,0.536428278,0.463571722,,unc wilmington chattanooga,0.463571722,0.536428278
chattanooga usc,0.427207261,0.572792739,,usc chattanooga,0.572792739,0.427207261
